,units,layers,learning_rate,activation_function,lambda_reg,reg_type,mean_tr_loss,std_tr_loss,mean_val_loss,std_val_loss
896,2,1,0.001,leakyrelu,0.001,ridge,1.8676375150680542,0.1409919543728968,1.9022904872894286,0.1372714471546463
897,8,5,0.01,leakyrelu,0.01,ridge,1.484577488899231,0.017864152081542208,1.553332805633545,0.07062611311354447
898,2,4,0.001,leakyrelu,0.0001,lasso,1.653758430480957,0.12298495472137466,1.6760398149490356,0.21279529039817963
899,16,1,0.01,elu,0.0,ridge,1.1454655647277832,0.0405929325997621,1.239763903617859,0.06185328350292393
900,16,1,0.1,leakyrelu,0.01,lasso,1.7741226434707642,0.0753201202535215,1.9022223949432373,0.14753199342397175
901,2,5,0.0001,relu,0.0,ridge,7.1187958240509035,2.1142122358793665,7.103860712051391,2.0740726208745377
902,16,1,0.01,leakyrelu,0.1,ridge,2.757926893234253,0.051830010545449896,2.764744758605957,0.08984927959596342
903,2,4,0.0001,leakyrelu,0.0001,ridge,1.6213461399078368,0.1395226733266499,1.6197956800460815,0.15683155273053273
904,8,4,0.01,relu,0.0001,ridge,1.1328645467758178,0.03167434430446731,1.2565658807754516,0.07316110729963536
905,2,1,0.0001,leakyrelu,0.0001,ridge,1.8574456691741943,0.07770040788962378,1.871568536758423,0.15844372915305668
906,16,1,0.001,relu,0.1,ridge,2.663869285583496,0.028899693162398602,2.6807743072509767,0.0960061813942146
907,8,4,0.0001,relu,1e-05,lasso,1.172718358039856,0.045847747025664846,1.281726336479187,0.05678140103449619
908,8,1,0.01,relu,0.01,lasso,1.5644328832626342,0.022807323549722727,1.6031933307647706,0.06992731843201372
909,8,5,0.01,leakyrelu,0.1,lasso,4.02840576171875,0.03665902048518914,4.0576239109039305,0.12521804434149272
910,16,1,0.1,leakyrelu,0.01,ridge,1.700813102722168,0.07114532884470723,1.707447099685669,0.14837607891475438
911,16,1,0.1,relu,0.0,lasso,1.316753911972046,0.03933760311064214,1.3963784456253052,0.10298443225722616
912,8,3,0.0001,elu,0.01,ridge,1.4710932493209838,0.04259248174418513,1.5177365064620971,0.09340723674232662
913,16,1,0.1,leakyrelu,0.1,lasso,3.2649643421173096,0.06703336985000975,3.2995995044708253,0.25522592867635197
914,8,1,0.001,elu,0.0,ridge,1.2597820043563843,0.10800516562096951,1.3358869314193726,0.14154157476888424
915,16,1,0.01,elu,1e-05,lasso,1.135986328125,0.018724953697009467,1.227605652809143,0.10261230820921438
916,16,1,0.1,relu,0.0,ridge,1.3612869024276733,0.06991749486362399,1.3874252319335938,0.1378368513329322
917,2,2,0.0001,elu,0.01,lasso,1.9332792997360229,0.05644117984456783,1.951586651802063,0.11365419651560672
918,8,4,0.001,elu,0.0,ridge,1.046072506904602,0.0520033373362607,1.1669930934906005,0.04806016168332243
919,16,1,0.1,leakyrelu,0.1,ridge,2.978805494308472,0.028181136416598113,2.988238477706909,0.10966737890307743
920,8,3,0.001,leakyrelu,1e-05,lasso,1.1747154712677002,0.039130883471396496,1.2727941036224366,0.08216784644664303
921,8,4,0.01,relu,0.001,lasso,2.4125368118286135,2.440978984839109,2.4304229021072388,2.252916667323727
922,2,5,0.001,elu,0.01,lasso,4.196132946014404,2.651232996125068,4.176288342475891,2.5757557741477664
923,16,1,0.0001,elu,0.001,lasso,1.2966098546981812,0.04359204379806671,1.379881000518799,0.06941580979357816
924,16,1,0.1,relu,1e-05,lasso,1.336164665222168,0.05919547647095608,1.442532467842102,0.18084686818448079
925,8,1,0.01,relu,0.01,ridge,1.5041040897369384,0.018846549745107667,1.5418482065200805,0.06906408582871779
926,16,1,0.01,elu,1e-05,ridge,1.1531856536865235,0.02283017461351905,1.2610820531845093,0.07095662023674143
927,8,4,0.01,relu,0.001,ridge,1.1656769514083862,0.040810709284019774,1.2977380752563477,0.004402904877190575
928,8,5,0.01,leakyrelu,0.1,ridge,3.2760366916656496,0.3446957358443576,3.2780723571777344,0.36705448974490446
929,8,5,0.001,leakyrelu,1e-05,ridge,1.096903347969055,0.04862320791040338,1.209576153755188,0.06992393347256357
930,8,2,0.0001,leakyrelu,0.001,lasso,1.3172122240066528,0.06349141172663131,1.3723705291748047,0.08401045354088088
931,16,1,0.0001,relu,0.0,lasso,1.1818460702896119,0.040631631986769286,1.2632833957672118,0.06867894055330277
932,16,1,0.1,relu,1e-05,ridge,1.3438340663909911,0.07990258045238362,1.437675142288208,0.14702370999520814
933,8,2,0.001,leakyrelu,0.01,ridge,1.4901548862457275,0.03134349907068893,1.5503400087356567,0.07541963705970206
934,2,4,0.001,leakyrelu,0.0001,ridge,1.6557902812957763,0.059902115737570816,1.6982164144515992,0.1606235239212773
935,2,1,0.001,leakyrelu,0.01,lasso,2.058875584602356,0.07653257043543245,2.0799226999282836,0.06997736607774258
936,16,1,0.01,elu,0.0001,lasso,1.1706835746765136,0.04042351223761352,1.2766933917999268,0.07132829323642786
937,16,1,0.1,relu,0.0001,lasso,1.3323848247528076,0.024559206983198335,1.3753630876541139,0.08420967138441864
938,8,2,0.0001,relu,0.0001,lasso,1.2182685375213622,0.061077035273582894,1.308147954940796,0.061851141269469175
939,8,1,0.01,relu,0.1,lasso,3.014524221420288,0.030315052649097507,3.037722635269165,0.12141706345741594
940,2,2,0.001,elu,0.01,ridge,1.7744802951812744,0.1579598660393479,1.8188695907592773,0.22864987774254042
941,16,1,0.01,elu,0.0001,ridge,1.2020052671432495,0.024357934209916145,1.2790518760681153,0.09219106778130773
942,8,4,0.001,elu,1e-05,lasso,1.0879147052764893,0.04653719511778673,1.1924927234649658,0.06848184135428753
943,8,4,0.01,relu,0.01,lasso,1.5483634710311889,0.021891749663532332,1.6043537855148315,0.08235853640843642
944,16,1,0.1,relu,0.0001,ridge,1.3113324880599975,0.08194666393954884,1.3755845308303833,0.07422702314597271
945,2,3,0.001,elu,0.0,ridge,2.0598390340805053,0.6309086276496765,2.0767351627349853,0.6267421629583039
946,16,1,0.1,relu,0.001,lasso,1.4949714422225953,0.030535664441431725,1.5253892183303832,0.13651048163108362
947,8,1,0.01,relu,0.1,ridge,2.744462251663208,0.0718176303797512,2.7503527641296386,0.10267610138864816
948,8,4,0.01,relu,0.01,ridge,1.4233288288116455,0.05308994715027599,1.4952255964279175,0.06217566750827925
949,16,1,0.01,elu,0.001,lasso,1.2459196090698241,0.03254652238438807,1.3147997617721559,0.10026080652620216
950,8,3,0.001,leakyrelu,1e-05,ridge,1.1912101745605468,0.04630064525816816,1.280779194831848,0.051990987579272334
951,16,1,0.001,elu,0.0,lasso,1.1383007049560547,0.014946014817549603,1.2384733438491822,0.09194098812991346
952,16,2,0.001,relu,0.0,lasso,1.0413562774658203,0.03514651609481172,1.2132659912109376,0.059245797140960885
953,8,5,0.001,leakyrelu,0.0001,lasso,1.0954612970352173,0.03464853585070504,1.210496735572815,0.05054597158821274
954,16,1,0.1,relu,0.001,ridge,1.4221328735351562,0.04581498033827987,1.4670404195785522,0.14270619757655179
955,16,1,0.1,relu,0.01,lasso,1.728001356124878,0.03516291528960253,1.7928733110427857,0.12735782801965354
956,8,4,0.01,relu,0.1,lasso,3.9175507068634032,0.023404867884908972,3.9048689365386964,0.07618227255386037
957,8,1,0.01,elu,0.0,lasso,1.2037402391433716,0.030999447279204354,1.2580466270446777,0.07887263264942337
958,8,1,0.001,elu,1e-05,lasso,1.2129046678543092,0.05129713424404325,1.2700164556503295,0.055313449373079804
959,16,1,0.01,elu,0.001,ridge,1.224672222137451,0.03174585700642941,1.3124410390853882,0.058656696923946934
960,16,2,0.0001,relu,0.01,ridge,1.4322140693664551,0.02537332472905189,1.5194238662719726,0.07597775296303173
961,8,4,0.001,elu,1e-05,ridge,1.098243236541748,0.03834491958907363,1.1854694366455079,0.07517076362847426
962,2,3,0.0001,relu,0.1,ridge,5.53756537437439,2.130352683736008,5.565395975112915,2.190684314277772
963,2,2,0.0001,relu,1e-05,lasso,2.2281301975250245,0.6190198281527913,2.263157367706299,0.620224045853603
964,8,3,0.0001,relu,0.0001,lasso,1.1790068864822387,0.04282753745460223,1.2813801765441895,0.08328386748163791
965,16,1,0.1,relu,0.01,ridge,1.612552857398987,0.0701763943610099,1.6744792222976685,0.15154209671211624
966,2,4,0.001,leakyrelu,0.001,lasso,1.6120921611785888,0.06636702086722893,1.6565495014190674,0.16211115933777795
967,16,1,0.1,relu,0.1,lasso,3.3272308349609374,0.06178471355094043,3.367391014099121,0.176345487034403
968,16,2,0.001,relu,0.0,ridge,1.0601996898651123,0.044277459526407756,1.2373854875564576,0.05472625787449735
969,16,1,0.01,elu,0.01,lasso,1.5954646348953248,0.019435680526369032,1.6556785345077514,0.09798652234830124
970,2,2,0.001,elu,0.1,lasso,3.4677149295806884,0.30166630169488934,3.497563028335571,0.28318377208905493
971,8,1,0.01,elu,0.0,ridge,1.2048421621322631,0.0451026682229673,1.275892400741577,0.07675208687164907
972,8,4,0.01,relu,0.1,ridge,3.171676206588745,0.38065240595901995,3.175124454498291,0.3634828942915881
973,16,1,0.1,relu,0.1,ridge,2.838843584060669,0.04357743288041716,2.8102159023284914,0.16217063205261523
974,2,5,0.001,elu,0.01,ridge,2.712515926361084,0.5489626630774155,2.7305188894271852,0.5236662117942673
975,8,5,0.001,leakyrelu,0.0001,ridge,1.118643546104431,0.042110390572403254,1.206424641609192,0.0488527039103319
976,16,1,0.1,elu,0.0,lasso,1.3050609588623048,0.06560887202801645,1.353411030769348,0.09112376931917464
977,8,4,0.001,elu,0.0001,lasso,1.102361297607422,0.04548910864495435,1.2071124076843263,0.05308911402347084
978,8,4,0.01,elu,0.0,lasso,1.0744900226593017,0.035085319795341414,1.228367304801941,0.06716697370756643
979,2,3,0.001,elu,1e-05,lasso,2.318246364593506,0.6623461857565113,2.3545403480529785,0.6748368853913399
980,16,1,0.01,elu,0.01,ridge,1.524924921989441,0.020223454975472212,1.5693819761276244,0.06708866586434578
981,8,1,0.0001,relu,1e-05,lasso,1.273661231994629,0.05641267965348046,1.3324199676513673,0.10511038944431832
982,8,3,0.001,leakyrelu,0.0001,lasso,1.1417811870574952,0.039011741884659105,1.2203935861587525,0.08200406252489027
983,8,1,0.01,elu,1e-05,lasso,1.196816325187683,0.04347292789685471,1.265424132347107,0.06632858006746495
984,16,1,0.1,elu,0.0,ridge,1.3016302824020385,0.016012876654658427,1.3346548795700073,0.07899347542048316
985,8,4,0.01,elu,0.0,ridge,1.044840145111084,0.030556836249564595,1.2050765991210937,0.045594684532305196
986,16,2,0.001,relu,1e-05,lasso,1.0357537031173707,0.049122935498267226,1.1893596649169922,0.06613648223702213
987,16,1,0.001,elu,0.0,ridge,1.1360782384872437,0.033224307489516124,1.225598430633545,0.07253494071604566
988,8,2,0.001,leakyrelu,0.1,lasso,3.2834627628326416,0.3325274422514692,3.312758684158325,0.36407426709977425
989,16,1,0.1,elu,1e-05,lasso,1.2961846828460692,0.06168120974119354,1.3670342683792114,0.14001303718095434
990,8,1,0.0001,relu,0.1,ridge,2.7829514026641844,0.028306495540053007,2.807146167755127,0.11312135421913533
991,8,5,0.0001,relu,1e-05,ridge,1.1213475227355958,0.03879160547960294,1.2233262300491332,0.06848630495310544
992,8,1,0.001,elu,1e-05,ridge,1.2031407833099366,0.03286728507681078,1.2698669195175172,0.08886500288294205
993,8,4,0.01,elu,1e-05,lasso,1.088373613357544,0.04294001887558133,1.1998289108276368,0.06686816027787282
994,8,1,0.01,elu,1e-05,ridge,1.195316457748413,0.01851086856653718,1.2853240251541138,0.08360320082576632
995,16,1,0.01,elu,0.1,lasso,3.000424385070801,0.06610075569448273,3.0287787914276123,0.13979986011846002
996,8,5,0.001,leakyrelu,0.001,lasso,1.2381688833236695,0.06518312604753555,1.3517808675765992,0.07342714332714066
997,8,4,0.001,elu,0.0001,ridge,1.111142635345459,0.03577772103621498,1.1921667575836181,0.09502715128348647
998,16,1,0.1,elu,1e-05,ridge,1.3137739419937133,0.05608510867419616,1.3548915386199951,0.08521054250396559
999,2,2,0.001,elu,0.1,ridge,3.418847942352295,0.29845798653564465,3.4372800827026366,0.3800676246959475
1000,8,4,0.01,elu,1e-05,ridge,1.0402428746223449,0.04284419750750373,1.216494584083557,0.06926878250120706
1001,8,4,0.0001,relu,1e-05,ridge,1.167544960975647,0.04412169479450328,1.25458562374115,0.10674786161445105
1002,8,1,0.01,elu,0.0001,lasso,1.2300474166870117,0.06816277106704993,1.295876431465149,0.04656041120814226
1003,2,1,0.0001,relu,1e-05,lasso,1.7588039636611938,0.20446793802896035,1.7914581060409547,0.1473682211257275
1004,8,5,0.0001,leakyrelu,0.001,lasso,1.2768296718597412,0.03172238890561742,1.3711302995681762,0.06322503916373023
1005,16,1,0.1,elu,0.0001,lasso,1.3471998929977418,0.04420870822230631,1.3943426847457885,0.15999912276556422
1006,16,2,0.001,relu,1e-05,ridge,1.0601672172546386,0.02276660425391154,1.2250505685806274,0.07064351518941774
1007,16,1,0.01,elu,0.1,ridge,2.7583971977233888,0.06688975265822487,2.762984275817871,0.07377967675106989
1008,2,1,0.001,leakyrelu,0.01,ridge,2.0266050577163695,0.1874056442006851,2.056777548789978,0.20990234083752932
1009,8,3,0.001,leakyrelu,0.0001,ridge,1.1856024742126465,0.033866432277593436,1.2784613609313964,0.06135821321690535
1010,2,3,0.001,elu,1e-05,ridge,2.3020686149597167,0.6873410166664853,2.355234909057617,0.6385246604054035
1011,8,4,0.01,elu,0.0001,lasso,1.0738855600357056,0.010897093814712686,1.1979411840438843,0.06803542419233412
1012,16,1,0.1,elu,0.0001,ridge,1.3459076881408691,0.05292708153028937,1.4127755403518676,0.07996583115390923
1013,2,5,0.0001,elu,0.01,ridge,3.714280295372009,2.261710466905031,3.7575173139572144,2.2439349617186397
1014,8,1,0.01,elu,0.0001,ridge,1.223138189315796,0.045855724028748275,1.2950250625610351,0.08678658985633317
1015,2,4,0.001,leakyrelu,0.001,ridge,1.748966908454895,0.5576043553887214,1.7962749004364014,0.5742613754733493
1016,16,2,0.0001,relu,0.0,lasso,1.1282182455062866,0.04583508183650783,1.2563764810562135,0.04915758012029652
1017,8,4,0.01,elu,0.0001,ridge,1.0740341067314148,0.04286067792602448,1.2606399536132813,0.0422251248411912
1018,16,1,0.01,leakyrelu,0.0,lasso,1.1959187030792235,0.0355706562716818,1.2795913219451904,0.06886815416229068
1019,2,4,0.0001,relu,1e-05,lasso,5.069209194183349,2.561105178765471,5.043372106552124,2.4438196022435354
1020,8,4,0.0001,relu,0.1,ridge,3.100113868713379,0.25920513451548494,3.103568696975708,0.20305513102392855
1021,16,2,0.1,relu,0.01,ridge,1.6902995824813842,0.09987152987417777,1.6336714267730712,0.08961005143261952
1022,16,1,0.001,elu,1e-05,lasso,1.1482065200805665,0.021509325134237676,1.2376614093780518,0.07877405356932946
1023,16,2,0.001,relu,0.0001,lasso,1.080862855911255,0.07821268711300854,1.240611696243286,0.06874905978166941
1024,8,5,0.001,leakyrelu,0.001,ridge,1.1995871782302856,0.049827764062264086,1.3089843034744262,0.08194470509274784
1025,16,2,0.01,elu,0.001,lasso,1.1814683675765991,0.043138305397696856,1.3253854036331176,0.05779878484773998
1026,8,4,0.001,elu,0.001,lasso,1.182134461402893,0.03325493786879966,1.2961971282958984,0.06900935190288014
1027,16,2,0.1,relu,0.1,lasso,3.9266942501068116,0.3409748078375025,3.9968881607055664,0.33577493005939546
1028,16,1,0.01,leakyrelu,0.0,ridge,1.1681137800216674,0.02613477973143522,1.2810915231704711,0.0968122394077587
1029,8,1,0.001,elu,0.0001,lasso,1.2136235237121582,0.0353122922647227,1.3001256465911866,0.07787281189920267
1030,16,2,0.1,relu,0.1,ridge,2.9191504955291747,0.09302383588504079,2.9721230030059815,0.09751061068350547
1031,16,2,0.01,elu,0.001,ridge,1.1682810068130494,0.03638897883924304,1.2770361185073853,0.039419793335973
1032,8,2,0.001,leakyrelu,0.1,ridge,2.7511191844940184,0.026693586162101438,2.7683912754058837,0.10718581577159204
1033,2,5,0.001,elu,0.1,lasso,4.6194816589355465,1.3336134289732455,4.6083790302276615,1.1784338299842088
1034,16,2,0.1,elu,0.0,lasso,1.3599035024642945,0.054221867251890876,1.4494924068450927,0.1590773934989307
1035,2,2,0.001,leakyrelu,0.0,lasso,1.7536357641220093,0.06951033835103627,1.7898666620254517,0.20539548896291712
1036,16,2,0.001,leakyrelu,1e-05,ridge,1.1284610509872437,0.034441779083694675,1.2435233831405639,0.059864058632097775
1037,16,1,0.01,leakyrelu,1e-05,lasso,1.161880660057068,0.028595057046894534,1.253882598876953,0.0658852418561934
1038,16,2,0.1,elu,0.0,ridge,1.328035569190979,0.03734774306286008,1.3972181797027587,0.07140608517406699
1039,8,3,0.001,leakyrelu,0.001,lasso,1.2028044700622558,0.02987585353620931,1.3154474735260009,0.07165512817758254
1040,16,2,0.001,relu,0.0001,ridge,1.0566684484481812,0.019945925962399646,1.2311160802841186,0.06538657480932121
1041,8,2,0.01,relu,0.0,lasso,1.1983500003814698,0.03373648589634514,1.2966844081878661,0.08282041777753163
1042,16,2,0.1,elu,1e-05,lasso,1.2851941585540771,0.09959958624982769,1.4465861558914184,0.1521376333608192
1043,2,3,0.001,elu,0.0001,lasso,2.1182921171188354,0.6204049062903777,2.1857167720794677,0.6381908674761538
1044,16,2,0.01,elu,0.01,lasso,1.5433011054992676,0.016981711267077454,1.6048657178878785,0.07254581147665021
1045,16,2,0.1,elu,1e-05,ridge,1.3723698854446411,0.17088251640117266,1.4801698923110962,0.16316543250724808
1046,2,4,0.001,leakyrelu,0.01,lasso,2.630168414115906,0.540284139843354,2.6167013883590697,0.5554042105140647
1047,8,4,0.001,elu,0.001,ridge,1.1394100189208984,0.027567409919527483,1.2469540596008302,0.0778739013129682
1048,8,2,0.0001,relu,0.0001,ridge,1.223056173324585,0.03014636334915996,1.309716796875,0.055779788763820774
1049,16,2,0.1,elu,0.0001,lasso,1.3289705753326415,0.03541728056735584,1.4586387634277345,0.05671795008984939
1050,8,2,0.01,relu,0.0,ridge,1.188364028930664,0.035518558174838684,1.28141028881073,0.07785577291302322
1051,2,1,0.001,leakyrelu,0.1,lasso,3.3503735065460205,0.4202790502651753,3.372258949279785,0.48414157041738987
1052,16,2,0.1,elu,0.0001,ridge,1.388582134246826,0.08640637407225503,1.4813720464706421,0.11308354672856678
1053,16,2,0.01,elu,0.01,ridge,1.4673675298690796,0.031233959226226515,1.5101577758789062,0.08353512296862835
1054,16,1,0.001,elu,1e-05,ridge,1.152997660636902,0.04706686714253518,1.235385012626648,0.08056640461674945
1055,16,2,0.1,elu,0.001,lasso,1.454910159111023,0.05592762316551647,1.4986525297164917,0.05013005498081053
1056,16,2,0.001,leakyrelu,0.0001,lasso,1.164816403388977,0.03241149050371718,1.2759293794631958,0.07087497796172905
1057,8,2,0.01,relu,1e-05,lasso,1.1746387958526612,0.03398218879120754,1.2511906147003173,0.07114956269733219
1058,16,2,0.1,elu,0.001,ridge,1.4441864252090455,0.15142212756209103,1.79304940700531,0.45613385877102797
1059,8,5,0.0001,relu,0.0001,lasso,1.195857858657837,0.05501223943069636,1.293296217918396,0.06030383664900916
1060,16,2,0.001,relu,0.001,lasso,1.172625756263733,0.028179428636317037,1.3183734893798829,0.06183962181002893
1061,16,2,0.01,elu,0.1,lasso,3.095376396179199,0.029914256680594418,3.102086877822876,0.10117857188440266
1062,8,2,0.01,relu,1e-05,ridge,1.1820029735565185,0.05710579442604636,1.2838639259338378,0.05593817563503604
1063,16,2,0.1,elu,0.01,lasso,1.8665950298309326,0.1457126966924777,1.9538383722305297,0.22179599358377763
1064,8,3,0.0001,relu,0.0001,ridge,1.1636724710464477,0.020390337185993285,1.2706089258193969,0.061257852838376155
1065,2,2,0.001,leakyrelu,0.0,ridge,1.6765950918197632,0.0817158436512999,1.6875751972198487,0.10414408547039204
1066,16,2,0.1,elu,0.01,ridge,1.6793742895126342,0.061412586949101886,1.7276583194732666,0.14107771745620584
