,units,layers,learning_rate,activation_function,lambda_reg,mean_tr_loss,std_tr_loss,mean_val_loss,std_val_loss
1238,64,1,0.1,elu,0.0,1.3902755498886108,0.045950392183349606,1.4933562517166137,0.1355186317707671
1239,32,5,0.01,leakyrelu,0.0,1.0762393951416016,0.09975255646893728,1.305516767501831,0.0771987149838152
1240,32,5,0.0001,elu,0.0001,1.0623969435691833,0.04966860996979462,1.1902528524398803,0.06054931091933921
1241,64,1,0.01,elu,0.5,5.590035533905029,0.02767863267077539,5.558912181854248,0.11659883523962794
1242,2,3,0.001,relu,0.1,5.863107776641845,1.7313201316495554,5.783905076980591,1.6185716707415876
1243,32,3,0.001,leakyrelu,0.001,1.1259376049041747,0.022120215962113186,1.2810133218765258,0.045689914009712874
1244,64,1,0.1,leakyrelu,0.0001,1.4479052066802978,0.05455446657820482,1.572749876976013,0.14741585426866752
1245,32,5,0.1,relu,0.1,3.326632595062256,0.10028339185196591,3.3909900188446045,0.24170806563312422
1246,32,5,0.01,leakyrelu,0.1,3.1996531009674074,0.04152198685547369,3.221735143661499,0.033578810736331725
1247,64,1,0.1,elu,0.001,1.528046464920044,0.0764868447393085,1.7009018659591675,0.3656218244919451
1248,16,5,0.001,leakyrelu,0.1,3.1056339740753174,0.0829870780334153,3.1291104316711427,0.15727780433935265
1249,32,2,0.001,elu,0.01,1.4585699558258056,0.026076425798681337,1.505671453475952,0.06812640081654664
1250,64,2,0.01,relu,0.0,0.9797112584114075,0.08965305956530097,1.4163297414779663,0.15745062207118599
1251,32,4,0.001,leakyrelu,0.1,3.049817371368408,0.021401036569966683,3.091798734664917,0.10591116217144382
1252,4,5,0.0001,relu,0.001,2.9749829292297365,2.612450620911319,3.1477391958236693,2.823244368358631
1253,64,1,0.01,leakyrelu,0.1,2.803468608856201,0.05227703127138928,2.8438207149505614,0.08342759208825186
1254,32,4,0.0001,leakyrelu,1e-05,1.0706334352493285,0.030085731871603214,1.2366029739379882,0.06240116085272353
1255,2,3,0.001,elu,0.01,2.127081608772278,0.7237622274861789,2.1269173860549926,0.6489403631706544
1256,32,5,0.001,relu,0.0001,0.8331168293952942,0.06972611123970075,1.2360686779022216,0.08154089772780482
1257,4,1,0.001,relu,0.0001,1.4134057283401489,0.11255647680835704,1.4701616048812867,0.15670739166018266
1258,32,1,0.001,elu,0.5,5.545497798919678,0.02970529778421596,5.560624790191651,0.12579150267513067
1259,2,4,0.001,relu,0.1,5.866978359222412,1.6684092889643987,5.901761627197265,1.6421753423344685
1260,32,5,0.001,relu,0.01,1.329279327392578,0.02790261335454308,1.5287326335906983,0.06228770859795231
1261,64,2,0.01,relu,0.5,5.983504009246826,0.01821503170962116,6.035870742797852,0.1468234642317394
1262,32,3,0.001,leakyrelu,0.1,2.892746686935425,0.022331771802048105,2.926194429397583,0.09845738283148495
1263,4,4,0.001,leakyrelu,0.5,7.286009693145752,0.8273787288921608,7.336872196197509,0.7623260168000933
1264,64,2,0.1,elu,0.0001,1.6123392105102539,0.1646545915686883,1.7690244913101196,0.2810142459564551
1265,32,4,0.001,leakyrelu,0.001,1.0848992824554444,0.027899632845438668,1.2942322015762329,0.05259911825565778
1266,64,2,0.1,relu,0.5,5.989497280120849,0.023402230593363296,6.030320358276367,0.1220505771637647
1267,64,2,0.1,elu,0.1,3.2506605625152587,0.16432469952695972,3.2490333557128905,0.121580301215177
1268,32,5,0.01,elu,1e-05,0.888781476020813,0.1139714044504811,1.2422030925750733,0.08067299021884247
1269,2,1,0.001,elu,0.01,1.9853618144989014,0.045435092642989616,2.0154573202133177,0.11720076652598381
1270,64,2,0.01,elu,0.0001,1.0098013758659363,0.023004121916451306,1.201586365699768,0.05680274478091681
1271,64,2,0.01,relu,0.001,1.1165479660034179,0.05192473082726198,1.308117890357971,0.035312568780019434
1272,32,5,0.01,relu,0.1,2.977336883544922,0.05734592865535496,3.042723226547241,0.11635535576686568
1273,2,3,0.001,relu,0.0001,4.946505379676819,2.8359555598468997,4.882808351516724,2.7284687494028623
1274,64,2,0.01,elu,0.1,2.787436580657959,0.03681554210343787,2.8007954120635987,0.10037876486108537
1275,64,1,0.001,relu,0.001,1.129607915878296,0.024685277588191102,1.270003080368042,0.05947918144190511
1276,32,3,0.001,relu,0.1,2.8274028301239014,0.034114630251949024,2.8488324165344237,0.10332916497879302
1277,32,5,0.0001,relu,0.0,0.9585159063339234,0.04848970877922557,1.2104763031005858,0.06937574361335054
1278,64,2,0.1,relu,0.0,1.4297993421554565,0.09142388581463458,1.3858652591705323,0.11479385272408982
1279,64,2,0.001,relu,0.0,0.8766715407371521,0.06309334277077787,1.1995869874954224,0.05551136070768807
1280,64,2,0.1,leakyrelu,0.01,1.827090573310852,0.1505163434616868,1.9495078325271606,0.18969138502358118
1281,2,5,0.001,relu,0.1,5.253904819488525,1.614284443184826,5.229504776000977,1.6044930026529876
1282,64,2,0.1,leakyrelu,1e-05,1.5993429183959962,0.1145939677522873,1.7789637327194214,0.2841490622115892
1283,64,2,0.01,leakyrelu,1e-05,1.0957428216934204,0.07303045560997033,1.3036478519439698,0.08328253400032198
1284,16,1,0.001,leakyrelu,0.001,1.245565414428711,0.03131575296712617,1.329667329788208,0.08693648171385338
1285,2,1,0.001,leakyrelu,0.5,6.215529060363769,0.845467034985501,6.209473705291748,0.7804277268153006
1286,64,1,0.1,leakyrelu,0.1,2.913713502883911,0.05415554565397035,2.875251054763794,0.12454433060245036
1287,2,2,0.001,elu,1e-05,1.944105577468872,0.5046415338978909,1.9337729930877685,0.49495583025997997
1288,64,1,0.1,elu,1e-05,1.4105750799179078,0.056826588896760975,1.563407588005066,0.24858452976611217
1289,64,2,0.1,relu,0.001,1.4661130905151367,0.07160523493715464,1.4924375772476197,0.08883755675218663
1290,64,1,0.1,elu,0.5,5.696946430206299,0.06619833455981514,5.699473571777344,0.11380914949232782
1291,4,2,0.0001,relu,0.001,1.3631799697875977,0.02774013876672091,1.4193887948989867,0.0896392124575223
1292,32,5,0.001,elu,0.0,0.9674762725830078,0.050432905074459855,1.1285598993301391,0.05380162868714375
1293,64,1,0.1,relu,0.0001,1.3665337800979613,0.049952495542789126,1.468175196647644,0.10847116654339982
1294,64,2,0.001,elu,0.0001,1.040437066555023,0.042660606081750534,1.1890316724777221,0.04238014397382608
1295,32,4,0.0001,relu,0.001,1.0914726734161377,0.03084623379687717,1.3158953189849854,0.07015659954411808
1296,64,2,0.001,relu,0.001,1.0230795860290527,0.05181791747026103,1.2813795566558839,0.04794705905255966
1297,32,1,0.001,elu,1e-05,1.1248681783676147,0.018387148693563327,1.2257912158966064,0.08238336491397477
1298,16,1,0.001,elu,0.01,1.5078611850738526,0.009356718432886114,1.5541349411010743,0.09940610147259345
1299,64,1,0.01,relu,0.1,2.7101418018341064,0.02791708788774721,2.7061997413635255,0.11380599462598578
1300,2,5,0.001,elu,1e-05,1.9120819091796875,0.782763221063868,1.894099974632263,0.708162871187876
1301,2,1,0.0001,leakyrelu,1e-05,1.8946657657623291,0.04592470561942071,1.9547956228256225,0.11236171352406865
1302,64,1,0.01,relu,0.0001,1.0437016844749452,0.043816059734510686,1.2151718854904174,0.05830120977689077
1303,64,1,0.01,leakyrelu,0.5,5.605001449584961,0.03182942284539562,5.582742309570312,0.15486890255974864
1304,64,1,0.1,leakyrelu,0.001,1.4889969110488892,0.0530652731969536,1.6153303384780884,0.15700846088616527
1305,32,3,0.001,elu,1e-05,0.9812626719474793,0.0775015352525432,1.1592005729675292,0.05293034231248167
1306,4,4,0.0001,relu,0.0,3.0137779712677,2.5782544311905427,3.1691253662109373,2.794821645401679
1307,16,1,0.001,relu,0.1,2.706333875656128,0.07042309698742936,2.720604991912842,0.09760801174179139
1308,32,3,0.0001,relu,0.5,6.398897266387939,0.04151782604260851,6.413821029663086,0.1388496516357993
1309,64,1,0.01,leakyrelu,0.001,1.2519648790359497,0.031434386450682236,1.329733657836914,0.06919590219835729
1310,64,1,0.001,leakyrelu,1e-05,1.0672714233398437,0.021856718796138198,1.1956672191619873,0.08186945582890441
1311,32,5,0.01,leakyrelu,0.5,7.3131379127502445,0.012315410953032449,7.314006900787353,0.0984091578107098
1312,32,1,0.001,relu,0.1,2.6640382766723634,0.026715512960569364,2.6802789688110353,0.0974242078086561
1313,16,3,0.0001,leakyrelu,0.01,1.4671924591064454,0.017336195375226314,1.5518959999084472,0.08071951860026805
1314,32,1,0.001,relu,0.0001,1.0944225549697877,0.01928909071393742,1.2400995731353759,0.08092461307297152
1315,64,1,0.1,relu,0.1,2.765166425704956,0.058599648311019485,2.729978609085083,0.0890912072263408
1316,32,3,0.001,leakyrelu,0.0,1.0183915734291076,0.03994945582374211,1.2253663301467896,0.050664147130373136
1317,32,4,0.001,relu,0.1,2.995618963241577,0.036487702059900866,3.0298948287963867,0.09118969559480525
1318,64,1,0.1,leakyrelu,0.5,5.685145282745362,0.039776625265521365,5.695883274078369,0.1078172706539806
1319,32,2,0.001,leakyrelu,0.001,1.1353783369064332,0.04270906910002531,1.2690457582473755,0.04806085548751933
1320,64,2,0.01,relu,1e-05,0.9137402415275574,0.04192860710601948,1.305807876586914,0.08640697227139726
1321,32,4,0.001,elu,1e-05,0.9743623256683349,0.08556013581406796,1.1898118257522583,0.055764415968924015
1322,64,2,0.1,elu,0.0,1.502984619140625,0.10256877715636435,1.8321972846984864,0.30736449246913783
1323,16,4,0.0001,elu,0.1,3.0415728092193604,0.04563428473291482,3.0678630828857423,0.1038260600043008
1324,64,2,0.1,elu,0.5,6.117330837249756,0.06032932720225545,6.139736652374268,0.15513305261284993
1325,64,1,0.01,leakyrelu,0.0,1.105764389038086,0.03447240957433403,1.2599889516830445,0.10085020845909622
1326,64,1,0.01,elu,1e-05,1.0971002340316773,0.031723212743626,1.2552267551422118,0.07431404979105438
1327,64,2,0.01,leakyrelu,0.01,1.507165288925171,0.03302787071469082,1.5404221773147584,0.08281519223037322
1328,64,1,0.1,elu,0.01,1.7338528871536254,0.13243739596620063,1.7362112045288085,0.20912841006704638
1329,64,1,0.01,elu,0.001,1.2311506509780883,0.04961434870438192,1.3166842699050902,0.06747881485018302
1330,64,2,0.1,leakyrelu,0.1,3.193373918533325,0.17935589771430033,3.1743900299072267,0.2225007976414664
1331,64,1,0.001,leakyrelu,0.01,1.5405024766921998,0.02568103223699518,1.5969730138778686,0.09064362891217465
1332,32,2,0.001,leakyrelu,0.5,5.912021636962891,0.027675471642243973,5.920099067687988,0.11777670620381657
1333,64,2,0.1,relu,1e-05,1.4542599439620971,0.05000851566869315,1.5193514108657837,0.17551090648402573
1334,64,2,0.01,elu,0.5,5.9739830017089846,0.06596316425516449,5.959387493133545,0.14793517443381948
1335,32,3,0.0001,relu,0.001,1.0708985328674316,0.03454890228005316,1.284340214729309,0.07159226221497124
1336,16,4,0.0001,relu,0.5,6.823780536651611,0.03925567167228186,6.832055950164795,0.12158310599052849
1337,64,3,0.01,relu,0.0,0.8588895201683044,0.03468249795829816,1.2939579486846924,0.09714729796516115
1338,32,4,0.001,elu,0.5,6.808844375610351,0.028697380380063676,6.8169609069824215,0.10579493805864233
1339,64,2,0.01,elu,0.0,0.991054892539978,0.04153571093182003,1.2344511985778808,0.07441768703141945
1340,32,4,0.001,elu,0.01,1.4429842948913574,0.03792435274250747,1.5089178562164307,0.05920151681794233
1341,64,2,0.1,leakyrelu,0.0001,1.684406852722168,0.2774474235186813,1.6095991611480713,0.22332960309361463
1342,64,3,0.01,relu,0.5,6.386354160308838,0.024983296581042532,6.462189388275147,0.162512069161312
1343,32,5,0.001,leakyrelu,0.001,1.0757611513137817,0.05165754539597509,1.3264520645141602,0.04889510609854941
1344,64,2,0.1,elu,0.001,1.7097414255142211,0.073994492374854,1.8017471075057983,0.35745270963935155
1345,16,4,0.0001,leakyrelu,0.01,1.4548552751541137,0.02526305243717193,1.5469160079956055,0.09348976971120863
1346,64,2,0.01,elu,0.001,1.1554975271224976,0.04506061063981415,1.3240790843963623,0.060709323806077194
1347,64,2,0.1,relu,0.01,1.6565402269363403,0.03512957801404483,1.6415871143341065,0.08038953266322357
1348,2,5,0.0001,leakyrelu,0.01,2.3040114879608153,0.622651945007882,2.326531434059143,0.6668541581626242
1349,64,3,0.1,relu,0.5,6.504569435119629,0.03755088949704268,6.54075517654419,0.16484893305830373
1350,64,3,0.1,elu,0.0001,3.1877608776092528,2.735280478808978,3.2177041292190554,2.67889357378397
1351,64,3,0.001,relu,0.0,0.8232941627502441,0.05362356207485522,1.222205138206482,0.056101252334081086
1352,32,1,0.0001,relu,0.5,5.559476566314697,0.03107811640542586,5.573674201965332,0.12935116831473212
1353,64,3,0.1,elu,0.1,10.628095197677613,12.975229501546519,10.52083878517151,12.149394114983894
1354,32,4,0.0001,relu,0.0,0.9473061919212341,0.02398465388968209,1.1761526584625244,0.03516248144809149
1355,64,3,0.01,elu,0.0001,0.9628422260284424,0.08160894439436851,1.257464051246643,0.053032014814623336
1356,4,5,0.0001,relu,0.0,4.026768803596497,3.3750236612637523,4.059013748168946,3.387097468068711
1357,64,3,0.01,relu,0.001,1.0871366381645202,0.08302364781401093,1.3950320959091187,0.10304805690828667
1358,32,1,0.001,leakyrelu,0.001,1.1814421176910401,0.033472284361543946,1.273667073249817,0.08051147540908674
1359,2,4,0.001,leakyrelu,0.0,1.8213754653930665,0.5330569909106108,1.8434258222579956,0.5224727496295555
1360,64,3,0.001,relu,0.001,1.029880952835083,0.021099505572339507,1.3352298259735107,0.08525521517326518
1361,2,5,0.001,leakyrelu,0.001,2.3671778202056886,0.661972550266119,2.4204630136489866,0.7340141932734812
1362,64,2,0.001,relu,0.5,5.923978996276856,0.03095448015863376,5.92865104675293,0.11067172099338322
1363,64,2,0.001,leakyrelu,1e-05,1.0149120450019837,0.009181098665468472,1.224750542640686,0.06846487300836517
1364,64,3,0.01,leakyrelu,1e-05,1.052979576587677,0.04291085481308604,1.2871289730072022,0.06759131241603543
1365,64,3,0.01,elu,0.1,2.9587836265563965,0.037773824898921275,3.0596864223480225,0.16276040807686104
1366,64,3,0.1,relu,0.0,1.411102056503296,0.04864152454891062,1.4742486238479615,0.11292527189665712
1367,16,2,0.0001,leakyrelu,1e-05,1.1818835258483886,0.05115702205562672,1.2956765413284301,0.07378289377827386
1368,32,5,0.001,elu,0.5,7.2690815925598145,0.02783186110828286,7.277217292785645,0.09253198639003994
1369,64,3,0.1,relu,0.001,1.5669203996658325,0.06948944666696887,1.5985831260681151,0.15530555212438163
1370,64,3,0.1,leakyrelu,0.01,18.16571795940399,32.457373413246565,17.280976629257204,30.93647259767127
1371,64,2,0.01,leakyrelu,0.0001,1.128523302078247,0.04686332570080531,1.3157744407653809,0.040779994909512216
1372,32,5,0.0001,leakyrelu,1e-05,1.025968086719513,0.01899963588371154,1.2119761466979981,0.0445440931593949
1373,64,3,0.1,leakyrelu,1e-05,1.960905337333679,0.27162261571919305,2.0382206439971924,0.49849075964808304
1374,64,2,0.01,relu,0.01,1.4007553815841676,0.03855511921828508,1.443584942817688,0.08755201199858997
1375,2,5,0.001,elu,0.001,2.551028871536255,2.392366011959029,2.525810718536377,2.225081315329984
1376,32,4,0.001,relu,0.0001,0.8668548107147217,0.05568725571900576,1.205582332611084,0.049605201517300995
1377,4,2,0.0001,relu,0.0,1.6636631965637207,0.6337702393565146,1.6890135765075684,0.6546073951232029
1378,64,2,0.1,elu,1e-05,1.6423404932022094,0.18504050610827993,2.414871430397034,1.1709411040513578
1379,64,2,0.1,leakyrelu,0.0,3.6682551383972166,4.174716757683737,2.7891961097717286,1.9610407454777228
1380,32,4,0.0001,elu,0.0001,1.0726542234420777,0.02469555726413734,1.1864952564239502,0.06097975870422552
1381,64,3,0.1,elu,0.0,4.491069650650024,2.503435464802248,4.551057171821594,2.3946109473525854
1382,64,2,0.1,leakyrelu,0.5,6.0500105857849125,0.05831854279948778,6.087003135681153,0.12374810579430622
1383,64,1,0.1,leakyrelu,0.0,1.4797445774078368,0.03796182017793182,1.5701085567474364,0.2125382420772431
1384,32,5,0.0001,relu,0.001,1.0639428853988648,0.032942966961553785,1.3278290271759032,0.06320987876625847
1385,64,4,0.01,elu,0.0001,1.003747010231018,0.04780716627868948,1.3107147693634034,0.03933872826970616
1386,4,1,0.0001,relu,0.5,5.539191055297851,0.025278600850459458,5.548831939697266,0.10786685743959104
1387,64,2,0.01,relu,0.0001,0.9730088353157044,0.0810970545743972,1.324369978904724,0.100984133860598
1388,64,2,0.1,relu,0.0001,1.3624040603637695,0.051910032434754824,1.400655698776245,0.1232492799396719
1389,32,5,0.001,elu,0.01,1.4618682146072388,0.020545766862016413,1.5520057916641234,0.06710871397533691
1390,64,3,0.1,elu,0.001,5.018471598625183,6.282011940496863,4.719454932212829,5.730845172235068
1391,32,1,0.001,leakyrelu,0.5,5.546992301940918,0.033393250554450034,5.550969123840332,0.1220878096862988
1392,64,3,0.1,elu,0.5,6.662801837921142,0.07367451944895463,6.827749156951905,0.1826662270490433
1393,64,4,0.01,relu,0.0,0.8707130432128907,0.13311069486832217,1.2470206260681151,0.032312352051218136
1394,64,3,0.001,elu,0.0001,1.0230394363403321,0.049121428943067216,1.1682909965515136,0.04784400498773953
1395,64,3,0.01,leakyrelu,0.01,1.5045082569122314,0.026873537172918807,1.5612175941467286,0.11337030251027586
1396,4,3,0.0001,relu,0.001,1.702414345741272,0.5949119789214952,1.7554390668869018,0.5415119038141025
1397,64,2,0.1,leakyrelu,0.001,1.5919612169265747,0.10116323685083649,1.592106294631958,0.073232930585578
1398,64,4,0.01,relu,0.001,1.0517667293548585,0.07686987468972442,1.3660016059875488,0.0656554932938043
1399,64,3,0.01,relu,1e-05,0.8779482245445251,0.12411595597274054,1.4037838697433471,0.20280163825530068
1400,64,2,0.1,elu,0.01,1.829373550415039,0.12390307829516936,1.9959658145904542,0.2915621396142507
1401,64,4,0.1,relu,0.0,1.4708041906356812,0.14271464959474306,1.571865487098694,0.20206736854642413
1402,64,3,0.01,elu,0.0,0.937060558795929,0.07189930809436325,1.1942076444625855,0.0698554914993988
1403,64,4,0.01,elu,0.1,3.121120977401733,0.03766961554621138,3.132158946990967,0.13939547169727162
1404,64,4,0.001,elu,0.0001,0.9793628215789795,0.07276123176057281,1.1688167095184325,0.030371441926935323
1405,4,3,0.0001,relu,0.0,1.6829857587814332,0.5960936341435701,1.6997427940368652,0.6210252531939351
1406,64,1,0.001,elu,0.0001,1.1266674041748046,0.03912539402057274,1.2212966680526733,0.06616794255814194
1407,64,4,0.01,relu,0.5,6.858838367462158,0.03285260408902922,6.954521942138672,0.16051465613670715
1408,64,4,0.001,relu,0.001,0.9863189339637757,0.06334181312260927,1.4068135023117065,0.056329991257308726
1409,64,3,0.1,leakyrelu,0.1,3.28174204826355,0.20672752542740608,3.3047468662261963,0.3095590726661852
1410,2,4,0.0001,leakyrelu,1e-05,1.8259312629699707,0.6032279449962308,1.876225185394287,0.5983684393513731
1411,64,2,0.1,relu,0.1,2.951503801345825,0.10006240579612144,3.0761613845825195,0.2748918922151879
1412,32,3,0.0001,relu,0.0,0.9616934657096863,0.01663749092450591,1.214910101890564,0.0555550609703699
1413,64,4,0.01,leakyrelu,1e-05,1.0275076746940612,0.09266317972152542,1.3057355165481568,0.1235093649243177
1414,64,2,0.01,elu,1e-05,0.9519637227058411,0.03159488423176351,1.1750603914260864,0.04674629794996438
1415,64,4,0.001,relu,0.0,0.7863880276679993,0.06562384248748951,1.2743764877319337,0.09365726247666105
1416,64,2,0.001,relu,1e-05,0.8524834752082825,0.05318834032680376,1.1856136322021484,0.06552740830210801
1417,64,2,0.001,leakyrelu,0.01,1.4426738262176513,0.01832122107891744,1.5369881868362427,0.07826388244357624
1418,64,3,0.001,leakyrelu,0.01,1.4281416654586792,0.03553556337774998,1.521569013595581,0.055476158027323155
1419,64,3,0.1,relu,1e-05,1.3922824382781982,0.0632110502609529,1.5000088214874268,0.07035078015357736
1420,64,2,0.01,leakyrelu,0.1,2.8236278533935546,0.03466680134851954,2.836062479019165,0.13304129728283565
1421,64,3,0.1,elu,1e-05,2.3273345232009888,0.7384096948328461,2.7129308938980103,0.9030551417391544
1422,64,2,0.01,leakyrelu,0.0,1.0750016927719117,0.05604286697566785,1.298691487312317,0.055806855071018235
1423,32,5,0.001,elu,1e-05,0.9255118846893311,0.039592886490289435,1.139539074897766,0.04845744698843996
1424,64,4,0.1,elu,0.0001,465.0655452251434,914.1809121238155,25.04798083305359,28.443251330591195
1425,16,4,0.0001,elu,0.001,1.1767109155654907,0.022891147949758058,1.2635792732238769,0.05848826806034032
1426,32,2,0.0001,relu,0.0,1.042784833908081,0.042946720881292026,1.2254783153533935,0.07348947708925671
1427,64,1,0.001,elu,0.1,2.7062934398651124,0.03015486445258359,2.7201650619506834,0.09528113487280189
1428,4,4,0.0001,relu,0.5,6.982393646240235,0.3713372053843304,6.945712471008301,0.24180358732943155
1429,32,5,0.001,leakyrelu,0.1,3.3583810329437256,0.26106596277479044,3.4055614471435547,0.27233218604360704
1430,64,3,0.001,relu,1e-05,0.839592719078064,0.04566747712555841,1.2102106809616089,0.03708274421717628
1431,64,3,0.001,elu,0.1,2.891137790679932,0.03573151324710257,2.9009870529174804,0.10248855297732154
1432,64,4,0.1,relu,0.5,7.180921936035157,0.1829095654292917,7.152607154846192,0.21169738644430147
1433,64,4,0.1,relu,0.001,1.543383002281189,0.06569135316466881,1.5624308824539184,0.07748961171036105
1434,64,4,0.1,elu,0.1,35.82083797454834,26.342369385052233,34.870577049255374,25.653844607245443
1435,64,3,0.1,relu,0.01,1.6532403469085692,0.06421379612498004,1.7170432329177856,0.25461767602250385
1436,32,2,0.001,relu,0.1,2.69327654838562,0.018171569171436534,2.7200154781341555,0.12501453650783198
1437,64,2,0.001,elu,0.001,1.1506240129470826,0.03245669672051732,1.265473985671997,0.034064835251465225
1438,64,3,0.01,elu,0.5,6.4021965026855465,0.02351213869082092,6.359311771392822,0.10027930139549916
1439,64,4,0.1,leakyrelu,1e-05,5.559819507598877,5.930855612791395,7.066544485092163,7.075645958473907
1440,64,4,0.01,leakyrelu,0.01,1.5247363567352294,0.01846911776491491,1.5791672468185425,0.08857301104233817
1441,64,3,0.01,elu,0.001,1.140065574645996,0.03984832003089204,1.2911330938339234,0.08886149362866216
1442,4,2,0.0001,elu,0.0001,1.385198426246643,0.1018361660481458,1.442233681678772,0.14311883048177731
1443,64,4,0.001,leakyrelu,1e-05,0.9020977854728699,0.06692874798145343,1.2322845697402953,0.09367640925263632
1444,64,1,0.001,elu,0.0,1.111710000038147,0.04797941835759783,1.2023643493652343,0.06622320409863225
1445,64,3,0.01,relu,0.01,1.4351115465164184,0.03422488690615418,1.539674735069275,0.08230488551112058
1446,32,4,0.001,leakyrelu,0.5,6.8079297065734865,0.03354338621364234,6.821073150634765,0.09405662717622254
1447,64,1,0.001,relu,1e-05,1.0560488939285277,0.03896876764382661,1.217447829246521,0.06209682628982447
1448,64,3,0.1,leakyrelu,0.0,268.5971759557724,533.0400994715072,103.63253433704377,203.12518516806082
1449,64,3,0.1,leakyrelu,0.0001,2.9572596549987793,0.29838399265124405,2.8679014682769775,0.28115899009778444
1450,64,3,0.1,elu,0.01,3.323507046699524,1.628546181093727,3.527916598320007,1.7782682636971867
1451,32,3,0.001,leakyrelu,0.5,6.346277713775635,0.025013535318505826,6.352615547180176,0.11769585307042545
1452,64,3,0.01,leakyrelu,0.0001,1.093616509437561,0.061771022491889704,1.2532137393951417,0.035834092803257875
1453,64,3,0.001,leakyrelu,1e-05,0.9455109477043152,0.03999988445290066,1.2166531562805176,0.05540135327428055
1454,16,1,0.0001,relu,0.5,5.5517497062683105,0.03104904193407577,5.566383934020996,0.1292700258204832
1455,32,2,0.001,leakyrelu,0.0,1.031940770149231,0.01935247433797152,1.2040171861648559,0.058004940939267786
1456,64,4,0.1,leakyrelu,0.01,50.82315046787262,97.97743012561702,52.973164796829224,102.16101111648462
1457,4,4,0.0001,relu,0.001,1.5127199649810792,0.3778013353187061,1.5317944049835206,0.32606822269075275
1458,64,2,0.01,leakyrelu,0.001,1.2406013250350951,0.06056470912859469,1.3313146591186524,0.05864868002512099
1459,64,3,0.01,relu,0.0001,0.902528715133667,0.10906696996773696,1.275467872619629,0.046911019914717564
1460,64,1,0.01,elu,0.01,1.5472932577133178,0.02694847809285241,1.5760477542877198,0.10661842700797151
1461,16,5,0.0001,elu,0.0,1.0819762468338012,0.049693331418996754,1.1787713527679444,0.06489783687689672
1462,64,2,0.01,elu,0.01,1.461962842941284,0.02507025047247514,1.5363430976867676,0.05838230710239227
1463,64,4,0.01,relu,1e-05,0.834369957447052,0.052923804754873335,1.2877583742141723,0.07858341682971208
1464,64,4,0.01,elu,0.0,0.9136022090911865,0.06199389860905533,1.2737873315811157,0.09001053425528177
1465,64,3,0.001,relu,0.5,6.35000171661377,0.02947492608821413,6.354584884643555,0.11241155747861248
1466,64,3,0.01,elu,1e-05,0.8893225789070129,0.09280918717825995,1.23817937374115,0.03790535976883471
1467,16,3,0.0001,elu,0.1,2.8856722354888915,0.018596766142966334,2.9089346408843992,0.1075997853562264
1468,32,5,0.001,leakyrelu,0.0,0.9603176593780518,0.016518979068485533,1.1950045824050903,0.06163328296463523
1469,64,4,0.01,elu,0.001,1.1431272745132446,0.026549106617833107,1.3405394315719605,0.08450003976434978
1470,64,3,0.1,leakyrelu,0.5,6.535508060455323,0.054085576665759326,6.5362879753112795,0.1305801784290641
1471,4,5,0.0001,leakyrelu,0.01,2.0316243171691895,0.5664547403595136,2.068312239646912,0.4987001628063347
1472,64,2,0.01,relu,0.1,2.769819450378418,0.034482587408307015,2.800468015670776,0.11602553600428209
1473,32,4,0.001,leakyrelu,0.0,0.9791163206100464,0.03890403019245282,1.1936758518218995,0.06341504595600238
1474,64,4,0.01,elu,0.5,6.879501152038574,0.034344731503930866,6.830587387084961,0.06888499132656097
1475,64,4,0.1,relu,1e-05,2.622491884231567,2.2878066900365113,2.8385938167572022,2.3216263124425174
1476,2,5,0.001,leakyrelu,0.0,1.5495733499526978,0.08786829314308728,1.5612566709518432,0.09722784820697447
1477,64,4,0.01,relu,0.01,1.4561012983322144,0.05687730557112003,1.5001991987228394,0.04061274425486758
1478,64,4,0.1,elu,0.0,6.279048681259155,2.0740423264265515,6.611389875411987,1.8717347406028935
1479,64,4,0.01,leakyrelu,0.0001,1.104555892944336,0.03153330492319752,1.5308695554733276,0.18446665704987256
1480,64,3,0.1,relu,0.0001,1.5421486616134643,0.1168507199284439,1.5177430868148805,0.08435107507931325
1481,32,2,0.0001,relu,0.001,1.1083489179611206,0.022749303247235994,1.2821473360061646,0.07914345388731095
1482,64,4,0.1,elu,0.001,27.261816573143005,34.58167039652491,26.36538109779358,33.910836136023
1483,64,4,0.001,relu,0.5,6.830828762054443,0.0414198068530978,6.8218409538269045,0.09531818516973507
1484,64,4,0.1,elu,0.5,28.47819013595581,42.31775330293041,27.12556858062744,39.692494916903335
1485,4,3,0.0001,elu,0.0001,1.2359539031982423,0.0179808930199066,1.292396068572998,0.07634304486250854
1486,64,4,0.1,leakyrelu,0.0001,219.2263955116272,418.83972310761953,120.88899431228637,224.2311977829503
1487,64,3,0.1,relu,0.1,3.0244776248931884,0.09937810517780071,3.0381757736206056,0.09396741088192789
1488,64,2,0.01,leakyrelu,0.5,5.956151103973388,0.032395784033418404,5.99284086227417,0.1568381589929979
1489,64,5,0.001,relu,0.001,0.9233005523681641,0.027637706950988012,1.417093563079834,0.09900384290462566
1490,64,5,0.01,relu,0.001,1.1615461826324462,0.07155662258086418,1.4489423751831054,0.07554678184474604
1491,64,4,0.001,elu,0.1,3.0661880493164064,0.024518631489190097,3.0550832748413086,0.11242023562117723
1492,64,3,0.1,leakyrelu,0.001,13.221174144744873,7.025283675374977,13.48756468296051,7.062189836265737
