,units,weights,learning_rate,lambda_reg,activation_function,mean_val_loss,std_val_loss,mean_val_accuracy,std_val_accuracy
218,8,0.1,0.001,0.01,binary_crossentropy,0.29168198506037396,0.08019909194330824,0.5658149520556132,0.11431617880018027
219,4,0.5,0.01,0.0001,binary_crossentropy,0.34997865557670593,0.12150154838267911,0.4618660459915797,0.19215976036592083
220,6,0.3,0.1,1e-05,binary_crossentropy,0.2841506401697795,0.02959691824667032,0.3794037997722626,0.07693805108830504
221,8,0.1,0.1,0.0001,binary_crossentropy,0.30398596326510113,0.11446545369686513,0.5183894683917364,0.19919592645020726
222,6,0.5,0.1,1e-05,binary_crossentropy,0.2773071030775706,0.02196730221678711,0.3794037997722626,0.07693805108830504
223,6,0.5,0.001,0.0001,binary_crossentropy,0.37213825186093646,0.1334149131938471,0.3720480054616928,0.13742781965075854
224,6,0.1,0.0001,0.0001,binary_crossentropy,0.2613331576188405,0.029074484398082898,0.3801780790090561,0.14862904314249065
225,6,0.7,0.0001,0.0001,binary_crossentropy,0.48820282022158307,0.13996375651835125,0.5013550221920013,0.14304220051961714
226,4,0.7,0.001,0.0001,binary_crossentropy,0.355592946211497,0.11406010415805738,0.3482384830713272,0.16247736802648133
227,6,0.5,0.001,1e-05,binary_crossentropy,0.34002367158730823,0.14410170120218674,0.517808755238851,0.1554670073766651
228,8,0.3,0.0001,0.01,binary_crossentropy,0.2875165144602458,0.02556934139433611,0.42005420724550885,0.06447358892636108
229,6,0.1,0.0001,0.0,binary_crossentropy,0.2604016860326131,0.02847835507483486,0.3883081724246343,0.15987238817267713
230,8,0.1,0.0001,0.0,binary_crossentropy,0.2947026540835698,0.07059385950678584,0.4835462768872579,0.12283233880318242
231,6,0.3,0.1,0.01,binary_crossentropy,0.29276542862256366,0.04733407293388569,0.5652342140674591,0.06603773955610058
232,4,0.7,0.01,0.001,binary_crossentropy,0.33653077483177185,0.1102064988791603,0.4779326468706131,0.19063370674530364
233,6,0.5,0.01,0.0001,binary_crossentropy,0.280778835217158,0.02562424929534032,0.3966318319241206,0.18988926724982105
234,8,0.1,0.0001,1e-05,binary_crossentropy,0.29657872517903644,0.07166864067288754,0.4835462768872579,0.12283233880318242
235,8,0.1,0.0001,0.0001,binary_crossentropy,0.2986948589483897,0.07503438196760584,0.4835462768872579,0.12283233880318242
236,4,0.7,0.01,0.0001,binary_crossentropy,0.33913208544254303,0.12998396466541157,0.46167247990767163,0.17605878257082005
237,8,0.1,0.0001,0.001,binary_crossentropy,0.2960166235764821,0.07087948033546397,0.4835462768872579,0.12283233880318242
238,6,0.3,0.1,0.001,binary_crossentropy,0.25620729227860767,0.07840876046628135,0.5176151692867279,0.15272630597143932
239,6,0.1,0.0001,1e-05,binary_crossentropy,0.260322630405426,0.028358554961789986,0.3883081724246343,0.15987238817267713
240,8,0.5,0.0001,0.0,binary_crossentropy,0.41831348339716595,0.12185407839023332,0.5013550221920013,0.14304220051961714
241,6,0.3,0.01,0.0001,binary_crossentropy,0.26874367396036786,0.0444791446621533,0.4705768550435702,0.2503571998234831
242,6,0.1,0.0001,0.01,binary_crossentropy,0.2628852774699529,0.02735245674264987,0.4682539701461792,0.1559608021185524
243,6,0.7,0.01,0.0,binary_crossentropy,0.27198654413223267,0.01569976322581139,0.3794037997722626,0.07693805108830504
244,6,0.5,0.001,0.001,binary_crossentropy,0.3330205629269282,0.11941539490560725,0.5336817701657613,0.13439373439281255
245,6,0.5,0.1,0.0001,binary_crossentropy,0.3337360719839732,0.07733086553198282,0.4119241138299306,0.12282133501148595
246,8,0.3,0.1,1e-05,binary_crossentropy,0.2809675286213557,0.056380316551769456,0.5013550221920013,0.14304220051961714
247,4,0.7,0.01,1e-05,binary_crossentropy,0.3580190936724345,0.12263750881827688,0.3803716649611791,0.16753951456009555
248,6,0.5,0.01,1e-05,binary_crossentropy,0.281671866774559,0.024474913776787295,0.3966318319241206,0.18988926724982105
249,8,0.3,0.01,1e-05,binary_crossentropy,0.3169305721918742,0.07251294731000044,0.41211769978205365,0.1397854419497397
250,8,0.1,0.0001,0.01,binary_crossentropy,0.29351724684238434,0.06348111590743219,0.5158730149269104,0.1510366054314077
251,8,0.3,0.001,0.01,binary_crossentropy,0.294410174091657,0.08409248591829926,0.5329074660936991,0.05780490135475692
252,8,0.3,0.01,0.0001,binary_crossentropy,0.30870909492174786,0.06680173662200105,0.5416182776292165,0.11404346180848116
253,8,0.7,0.0001,0.0001,binary_crossentropy,0.49865593512852985,0.14270755820007155,0.5013550221920013,0.14304220051961714
254,8,0.3,0.0001,0.0,binary_crossentropy,0.2657956928014755,0.03501100790807643,0.4454123228788376,0.1818108491851198
255,8,0.3,0.0001,0.0001,binary_crossentropy,0.266799916823705,0.03337097587985067,0.4454123228788376,0.1818108491851198
256,6,0.1,0.1,0.001,binary_crossentropy,0.295559028784434,0.08165483512787788,0.5663956701755524,0.16599883339115654
257,6,0.5,0.1,0.001,binary_crossentropy,0.2987502266963323,0.09087807926016465,0.5013550221920013,0.12530761562621842
258,8,0.3,0.1,0.0001,binary_crossentropy,0.31391748785972595,0.07367618561889791,0.4521873891353607,0.1482231209558316
259,6,0.7,0.01,1e-05,binary_crossentropy,0.29338881373405457,0.03289934300590774,0.34862563262383145,0.20156946659662336
260,4,0.7,0.1,0.01,binary_crossentropy,0.28502759834130603,0.050318187058813024,0.548586924870809,0.0175202482406856
261,6,0.5,0.01,0.0,binary_crossentropy,0.3554733097553253,0.12877025815198506,0.38850173850854236,0.17869390023865409
262,8,0.7,0.01,0.001,binary_crossentropy,0.31202643116315204,0.08636286334583365,0.5176151891549429,0.13030694287662697
